[DEBUG] ble start
create Ble_Task_Handle
Ble Task started
8164	-24620	-16421	-8248	-16403	-043	16390	8174	
-24574	-24586	32757	16389	16387	-24546	8223	24611	
-24530	16407	-24610	24568	32730	24559	8153	-040	
24550	-24603	-8218	-16393	-034	-023	-24612	-24606	
16342	-24598	8145	-24601	-16434	8163	-8196	0041	
-008	-32737	24576	-16370	0001	-16370	8182	-24554	
24572	0024	16387	-24552	-8202	-8169	8174	8218	
8190	8230	8217	16363	8175	-8212	-023	16350	
-24593	-16418	-16386	24558	24575	-030	32752	8142	
-16421	-24625	32719	24521	-16435	24507	-24604	-24611	
-24600	-8223	-24612	8150	32724	24514	24523	-24657	
-24653	-24662	24493	-24650	32705	32710	-24627	8132	
-8240	-28719	-4130	-16433	-16413	28623	-24598	20434	
-8212	32725	-16401	4062	-28690	-24600	-12309	4075	
8171	-16406	-28695	-8215	28666	20465	-12302	-019	
20460	4075	-28684	-12304	20477	-24593	-24583	28648	
8184	12265	24571	-12304	-28683	-16403	-16403	16382	
8189	20488	16385	0016	24581	-12264	8205	8227	
8205	4134	-8187	-32733	28672	-32736	-001	-20451	
-8191	16413	4099	-24584	-24589	-20486	-24585	-12290	
32761	16383	-007	12287	-8199	28669	-20487	24569	
12283	24569	-4097	28673	-8191	8198	12288	-16398	
12256	-24588	-12328	-16397	-20525	24565	-24616	-28677	
-036	-20483	-036	-16390	-035	-24584	-8230	-12296	
-24617	-24579	12288	-8196	20478	28666	32767	28669	
8194	20484	-12286	4104	-28673	-32762	-16386	-28664	
-28673	20492	-24578	-32757	-8211	-24584	-16405	8183	
-16408	-28682	-16409	-4103	-24601	16379	20453	-12296	
-8218	-24584	4072	4088	-8217	4089	24550	-16380	
8223	-20476	16418	16390	-16356	-16380	20505	-4094	
28701	0006	-16354	-4088	-16351	-28662	12322	-12271	
16414	-28649	-4120	8169	-8214	-12308	32747	-021	
4076	-16408	24558	-24602	20460	-16412	20457	-16412	
-20505	4070	8161	4069	28640	-20507	-005	12285	
-009	-32766	4086	-8192	-20490	-8193	-24586	-32768	
-8202	-24574	-4107	-12282	24566	4102	32759	-16383	
8181	22534	24581	-24570	0005	8197	8195	-28671	
-14334	-12288	22532	-32767	-22522	2049	-10235	-2047	
-14331	-16382	4102	12288	-18426	-12290	0008	-24578	
-24567	-16386	-16375	-20482	24584	-20481	-18423	18432	
0011	28670	8204	22526	-20467	8193	-4081	28675	
-22536	26609	-10249	16367	14326	-8209	10233	-2062	
10235	24563	4088	-4110	-8202	20467	-10252	-6157	
32757	-6157	30712	-24590	-20487	-26638	28669	26610	
8190	-22538	14333	16377	-18436	26620	6140	26623	
10237	-10241	8194	18431	6151	4098	28680	-6156	
4074	14331	8174	20479	22507	22520	16362	-16396	
30702	2040	4081	30712	4082	18419	14318	6127	
4074	-020	32750	8170	26619	26620	22521	4092	
-6155	-001	28662	0003	28662	4098	30709	2046	
-10251	-16386	16376	14335	6139	4093	2044	22521	
-10244	-6157	-18445	16369	-20492	-014	-6155	4085	
24564	-22539	-30733	12275	-6160	16371	-12306	10230	
-8211	-24582	-4115	-26628	-22507	-6123	22548	-14315	
-32749	-22508	26645	12309	-24555	-28650	14355	-14316	
-16366	-30701	6160	-10223	16397	-26608	18431	4099	
-8195	-14333	26619	-30719	-16390	-16384	8186	-6146	
14331	22524	4091	-24581	-16389	-2052	14332	-20485	
-18435	-10238	18433	30723	18437	-26621	18440	18434	
-6134	8196	22540	14341	28684	-14333	-24563	22529	
-2033	8194	26640	12289	-10224	6132	-28681	-6154	
-2055	28664	8185	-12299	-6151	-24587	-18439	-6153	
-10247	-28681	6137	-28682	12282	-18441	-2054	-8200	
24567	-18438	-18441	10234	-008	24572	28664	-12292	
4088	-16390	-28679	-8199	4090	32759	28666	-28682	
10235	18421	-26629	4087	26621	16374	-28678	28661	
26618	4086	-8199	-14343	-6152	26619	8184	10235	
-28680	22524	6136	14332	18424	26620	-22537	-15357	
25605	-8189	1030	8194	20485	-6143	-30715	-11264	
-14331	-15360	14342	7167	-12282	32767	30725	-10241	
22533	13311	-29698	14337	4094	5120	-10242	6145	
1022	-20479	29695	-25599	-7169	-3070	4095	-22526	
9215	-27646	8191	-14335	-3073	6145	-3070	-27651	
-9213	-26626	24579	20478	-4094	-002	-17405	-4098	
21508	-9218	22532	-2050	30725	17406	2053	-14339	
-32763	-20483	-32767	6144	25601	20480	-28672	-20480	
-9217	-20480	16383	22527	-001	27649	11263	16386	
3071	-18431	29696	-7168	-10239	-003	12288	22525	
-9215	1022	12289	4094	19456	23549	-8192	23549	
12288	-6147	24576	-11266	5120	-6146	17409	-28674	
-12287	10244	11264	0003	18432	17411	5119	-29694	
-5121	-21502	-22528	-15357	3072	12290	-5121	3074	
-23553	20483	2047	23554	15359	14334	-22529	5118	
-002	-18433	23550	5119	-13315	-18433	-26626	14335	
-10242	-21504	9214	-26625	-26626	-8193	-26625	7168	
-28673	-16384	-4096	4096	-10240	-6144	13312	-22529	
-8192	-4096	19457	5121	18432	4097	-13313	-7167	
16384	-23552	-3072	-13315	-16385	10237	10239	31741	
1023	23549	-18433	-1026	19456	-26626	0000	32765	
-4096	26622	12288	13309	-29696	8188	-7168	-23554	
20478	14334	23549	-23553	-13314	28672	-14337	-28673	
-10241	27646	-20481	8191	22528	1024	17408	19456	
29695	22529	4097	-6654	-8701	24578	31746	-10752	
-25086	1535	18434	26623	-32254	16384	5120	-23041	
-1537	13311	-4097	24064	13824	25087	-8187	-27645	
13828	-14334	-22011	6147	8198	13316	18950	-10236	
6150	-8702	-6650	-25598	-3578	3075	-24572	-1533	
-30717	-30212	-22534	-005	-17414	-30725	14843	23036	
16379	7675	-13318	30714	-23557	26619	18940	3579	
-3077	-6660	5116	30205	7676	10756	-32763	-10235	
25094	31237	-18426	-25083	-32250	0005	17412	31236	
30211	27139	-29181	-13309	-28156	17924	5636	2564	
19462	-12281	7686	10758	-15866	28166	-27641	15878	
-29689	-24058	24583	-28154	15879	22022	7686	-15867	
32262	14340	-26619	-9727	27649	5633	-12288	18945	
-19969	-6654	6145	12803	-26110	-31228	25090	4099	
12800	-22527	-31745	-4095	2559	-12287	15871	-22020	
-32259	-10756	-8451	-27908	-3587	-30723	8701	-30211	
12797	4860	-13828	-516	-9219	-19459	-16386	8702	
15870	18942	-6913	27903	-15105	10751	-20738	-3585	
-32513	1535	27391	22783	-30721	27135	27391	18431	
4863	17406	-6401	23295	8191	-19072	-24704	-20224	
-11648	-31360	-7680	21120	-15616	14464	-25600	19584	
-15488	24193	1920	19713	2944	15616	-7936	12032	
-13313	-15360	-20737	-17536	-19329	-27264	-23297	32000	
-31745	-24064	-25473	-15616	-10113	-15488	-4481	-8192	
-4864	3200	-31425	-25985	-31553	-21953	30143	-21441	
29055	-25921	-30209	32447	-26881	27455	-28161	29055	
-26561	-29441	-24193	-25345	-23360	-7744	-24384	-7040	
-23744	-3904	-24960	-7488	-25856	-14592	-27136	-14208	
-29696	-10496	-29504	-13120	-28672	-17728	-24193	-27649	
-26561	29759	-31937	20799	27263	18239	26239	23679	
-32577	32063	-26753	-31297	-26369	30591	-29249	31423	
17760	15584	19040	18080	20448	20864	19712	19360	
18368	17920	17792	18336	18752	18112	21312	19392	
22688	20544	22560	18048	-7041	-8033	-6561	-5441	
-5089	-6945	-4673	-10465	-6497	-10433	-8385	-8353	
-7809	-6913	-5825	-5889	-4801	-4961	-4609	-5889	
-1745	-2433	-2241	-1761	-1665	-465	-064	0352	
0959	-961	-145	-2977	-1905	-2849	-2545	-2513	
-2865	-2753	-3473	-1121	-2736	-2769	-2161	-2001	
-1745	-1297	-1953	-1041	-2929	-545	-2705	-433	
-2161	-833	-2849	-1281	-3537	-1233	-3953	-737	
-4000	-881	-2497	-385	-705	-560	0287	-865	
-129	-1040	0159	-736	0383	-273	-657	-017	
-704	0047	-049	-449	-1617	-913	-3601	-657	
4752	0512	3840	0864	3263	-624	3231	-1648	
1887	-1120	1183	-704	2239	-240	1823	-736	
0815	-2144	1391	-800	1760	1840	2160	-1889	
-1841	-2913	-689	-3105	-913	-3057	-481	-2784	
0575	-2416	0223	-1888	0815	-336	2816	2016	
3600	4960	4672	7696	6608	-3120	1103	-4449	
-225	-3121	-1281	-3489	-1025	-6849	-2177	-8129	
-2129	-8753	-081	-10897	-1105	-11009	-2081	-9761	
-513	1479	-2272	1479	-2416	1527	-2824	0783	
-3104	1111	-3272	2351	-2808	2807	-2024	2359	
-2272	2015	-2704	2423	-1848	2343	-1104	0780	
2504	0812	2192	0660	1536	0532	1208	0784	
1252	0964	1280	0940	1336	1280	1452	1504	
1428	1116	1316	0924	1208	1204	-896	0675	
-664	0831	-876	0275	-1328	0023	-1368	0043	
-1201	-065	-1412	0047	-1772	0479	-1800	0683	
-1812	0479	-2148	0043	-577	-325	-369	-485	
-237	-901	-477	-1077	-753	-1025	-689	-1069	
-553	-1201	-641	-1245	-685	-1121	-541	-1069	
-653	-1121	0063	-028	0125	-156	0055	-371	
-139	-463	-251	-339	-161	-251	-163	-333	
-337	-273	-363	-079	-303	-019	-302	0033	
-176	0195	-126	0119	-180	0159	-112	0276	
0000	0374	0022	0428	0000	0373	-078	0235	
-252	0143	-372	0101	-398	0031	-415	-035	
-443	0254	1434	0284	1440	0288	1490	0290	
1506	0242	1428	0196	1370	0132	1328	0024	
1231	-050	1187	-146	1183	-242	1159	-216	
0694	0546	0888	0594	0916	0616	0802	0576	
0648	0638	0622	0734	0688	0682	0712	0680	
0754	0758	0770	0596	0656	0322	0512	0264	
-609	-599	-461	-499	-357	-379	-395	-301	
-337	-339	-239	-377	-229	-223	-187	-023	
-096	0122	0058	0286	0338	0328	0466	0226	
0081	0150	0128	0009	0031	-130	-086	-152	
-146	-137	-196	-154	-187	-210	-175	-294	
-258	-324	-329	-325	-323	-409	-348	-141	
-056	-069	-021	-040	-079	-011	-120	0008	
-077	0012	-062	0033	-045	0029	-010	-025	
-066	-040	-101	-012	-035	-051	-050	-031	
0136	0002	0125	0066	0134	0101	0075	0104	
0013	0070	-027	0043	-035	0063	0023	0056	
0059	0010	0027	-001	0019	0015	-092	0047	
-129	0048	-180	0036	-182	0025	-192	0014	
-210	-030	-197	-062	-165	-035	-113	-029	
-120	-052	-175	-050	-157	-101	-016	-015	
-003	-062	-059	-135	-161	-089	-156	-029	
-064	-051	-026	-050	-042	-015	-036	-032	
-035	-084	-078	-133	-124	-141	-003	0008	
0150	0095	0186	-008	0047	-034	0033	0138	
0185	0246	0206	0181	0095	0127	0099	0167	
0181	0158	0132	0031	-032	0215	-113	0348	
-115	0450	0133	0375	0325	0131	0256	-118	
0027	-213	-144	-179	-189	-133	-207	-118	
-267	-141	-332	-145	-038	0004	0046	-114	
0008	-110	-024	-030	0005	0021	-020	0010	
-059	-054	-016	-058	0080	0024	0096	-002	
-029	-083	-129	-003	0200	-127	0254	0099	
0478	0150	0634	0154	0524	0323	0498	0414	
0583	0424	0506	0494	0519	0511	0547	0503	
0217	0505	-037	0409	0424	0496	0457	0494	
0554	0490	0590	0556	0605	0496	0562	0363	
0437	0311	0348	0248	0268	0187	0179	0197	
0097	0230	0027	0436	0404	0383	0474	0379	
0552	0430	0450	0360	0343	0346	0387	0409	
0353	0288	0260	0123	0291	0108	0334	0084	
0359	0104	0099	0589	0124	0579	0249	0695	
0423	0793	0429	0761	0433	0714	0457	0637	
0316	0586	0267	0690	0384	0728	0358	0623	
0238	0589	-311	-253	-064	-109	0162	-008	
0100	-006	0016	0034	0032	0149	0067	0170	
0088	0081	0073	0142	0053	0261	0072	0174	
0176	-144	0153	-067	0166	-091	0156	-096	
0243	0010	0359	0094	0401	0114	0511	0167	
0679	0278	0710	0376	0683	0344	0641	0187	
0431	-008	-015	-140	-282	-016	-264	0126	
-100	0124	-106	0052	-101	0013	-059	0003	
-189	0109	-216	0300	-068	0297	-152	0232	
0004	-444	0039	-391	0047	-300	0135	-290	
0103	-483	-106	-590	-218	-562	-210	-520	
-163	-375	-006	-230	0130	-207	0139	-227	
-076	0000	-071	0016	-094	0026	-109	0100	
-045	0240	0071	0273	0025	0183	-148	0129	
-192	0105	-134	0043	-135	0007	-151	0032	
-131	-334	-108	-447	-149	-455	-081	-408	
0023	-388	0063	-297	0157	-163	0297	-201	
0274	-322	0135	-240	0134	-086	0182	-360	
-538	-328	-519	-320	-507	-374	-513	-392	
-475	-300	-355	-216	-278	-235	-316	-244	
-332	-175	-262	-127	-226	-153	-276	-315	
-110	-319	-137	-185	-067	-077	0003	-121	
-030	-173	-074	-152	-077	-144	-103	-166	
-128	-146	-083	-090	0000	-061	-116	-213	
-107	-098	-023	-105	0000	-181	0007	-212	
0026	-234	-015	-206	-054	-107	-005	-061	
0023	-042	0036	0060	0120	0124	-233	0091	
-209	0028	-265	-041	-301	-060	-285	-036	
-259	-013	-203	0018	-126	0050	-127	0013	
-221	-043	-306	-042	-358	0178	0027	0232	
0080	0213	0078	0143	0025	0094	0017	0054	
0043	0028	0036	0085	0035	0198	0074	0257	
0114	0253	0137	0253	0145	-010	-050	-039	
-103	-093	-132	-094	-121	-081	-131	-096	
-134	-071	-127	-026	-151	-069	-139	-164	
-119	-188	-164	-177	0239	0158	0194	0067	
0186	-031	0167	-035	0143	-001	0163	0008	
0206	-014	0184	-064	0103	-046	0115	0065	
0177	0104	0122	0053	-124	0103	-174	0197	
-092	0247	-013	0253	-016	0184	-043	0085	
-083	0091	-092	0141	-004	0141	0063	0110	
-017	0109	-091	-024	-132	-32742	32637	0078	
32668	-32656	-063	-32655	32702	0070	-100	0014	
-132	-32753	32642	0069	-082	-32676	-050	-32700	
-158	32498	32464	32556	-256	-106	32591	32590	
-225	32441	-348	32423	32369	-263	32439	32543	
32503	32508	-291	32500	32426	-16321	0091	-16313	
16434	16475	16425	0080	-32711	0071	0057	-16282	
16448	16513	-16296	-32649	16477	-16283	-32684	-16276	
16641	-32522	-16145	16614	16617	-16174	0258	16593	
0265	-16175	-16113	16579	16690	16570	16692	16588	
0282	-16154	-16089	32680	16288	16278	32666	16274	
16289	32670	16287	16282	32675	-16501	-087	-16501	
-099	32654	-16488	32649	-101	-16502	32666	32633	
32608	-150	-191	32624	-16594	-123	-16590	16265	
16162	-129	-244	32624	-245	-16536	32532	-16519	
32548	32639	16180	24543	8178	-035	32755	32727	
16374	-8230	-8199	-16414	-16389	32731	-16392	-8241	
-8202	24521	-16395	8129	-24594	32702	-8221	8215	
16394	-8167	-16377	-8160	-8191	-8162	-16384	-32751	
-24580	-8182	32753	16395	-24597	-24568	-24596	8194	
16363	-16384	-16329	-8152	12343	12331	-28617	-12244	
8247	0042	24633	-28634	24636	-8159	24633	28706	
24631	16422	28729	-4058	28728	-8199	-16397	32757	
8181	16370	16373	8176	32754	32752	-16400	32759	
8179	32763	12277	-009	20467	8181	-16399	16374	
-28686	24567	-30737	12277	-24596	24564	-30741	2036	
-24596	12276	14317	14323	26605	14322	-26644	-24591	
-30741	-18448	-22550	-4113	8206	-24556	26636	-14317	
-20469	-2033	10249	-2036	-24567	-10226	-24563	26639	
22543	8204	-6133	-18420	20489	-26611	-12277	-28673	
2047	-16383	22529	-14335	-28671	-4096	-26624	26624	
18430	30720	-14339	-10240	-10242	-14336	6144	16383	
-30719	-14337	10242	32766	24577	-14340	-18432	30716	
-20481	-6147	-22528	-8194	12292	2044	28677	32762	
-30716	-8197	-14330	12284	-8182	8203	18440	-10228	
26631	-6132	-6138	-26612	-8187	-12275	30726	18443	
28677	-28666	-2045	-16379	-22524	18439	-18427	20462	
-016	-28688	22513	8177	-12303	28657	26609	-20496	
-8208	-2063	-24593	20466	-14353	-20494	32752	-20497	
-10257	24558	-14321	-18420	-8177	16394	6156	-12278	
-20468	-22516	-6130	-30707	-28658	-26611	22540	30732	
4105	10251	24584	12302	0010	-30732	-010	2036	
6133	-20494	32755	-6157	30708	6130	-14349	10225	
24561	-14350	-30734	32755	-14349	26612	-12300	28661	
-12300	12297	-14327	12301	6156	0011	16393	0007	
-28665	22536	-16374	4104	-6135	-6138	-2039	-32758	
6156	-16372	-12276	-10230	-26626	-31748	-18435	13308	
14332	-12293	-4100	-6148	18430	3068	26623	25595	
-002	22524	2044	-14340	24573	21500	-10242	-31747	
-17401	-22520	-21495	29704	27655	19461	-22524	-14334	
-13308	-12287	-29693	-27649	19455	-28677	-15364	7163	
-21510	31743	16378	7164	5113	-4101	9209	27643	
-23559	23547	26617	23546	19449	-1031	-19461	22522	
16380	-26630	-7171	-7173	4094	-24581	32252	-16389	
7165	18938	-4610	3579	31230	9211	-30723	-29189	
-12803	32765	18430	1533	-1026	23037	16382	-16387	
6655	-7678	28162	-27134	9218	5633	-17919	0002	
-28159	-14333	9218	-27646	3585	-19455	10752	-5631	
-16895	13826	-14335	-23550	-25599	-7677	1282	-29693	
1026	18947	14338	30211	9986	29443	10498	10499	
29954	20739	25858	28418	-1790	3586	-14334	7682	
-18942	1793	-28927	27649	-22783	-12799	-13311	-255	
-10494	5377	-14846	5889	-6910	1282	1282	0002	
5378	5890	16130	14850	15106	21507	7683	2819	
1538	-9470	-9470	-12542	-24062	-20990	18178	13314	
13569	-16638	22017	-28158	9985	24065	-255	7426	
7681	-15488	31232	-9728	-26368	-1664	-32640	-2560	
31617	0896	-26239	9984	-28415	1408	31104	-10368	
-25984	-3968	-13696	-4352	7294	24063	8062	27007	
4350	26495	1406	13438	-3842	8318	-7426	18814	
-4482	25342	-2178	24446	-2434	24446	-5634	24446	
-8962	29823	-32001	-30721	-28673	-23425	-31617	-19073	
30463	-12929	-28161	-7809	-20353	-11649	-25601	-23041	
-31873	-29185	-25217	8832	12096	9184	13952	11456	
15776	14784	14880	14912	14720	12544	14336	10304	
13600	10464	14752	13056	15360	14592	14496	-5441	
-11009	-3905	-10433	-4865	-9633	-4385	-9409	-2721	
-10177	-38
